id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,country_name,iso_country,region_name,iso_region,local_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords,score,last_updated
347144,IN-0293,seaplane_base,"Hut Bay Seaplane Base",10.58975,92.55899,,AS,India,IN,"Andaman and Nicobar Islands",IN-AN,AN,"Kwate-tu-kwage (Hut Bay)",0,,,,,,,0,2021-08-20T16:46:30+00:00
347140,IN-0289,heliport,"Neil Island Heliport",11.84177,93.01838,23,AS,India,IN,"Andaman and Nicobar Islands",IN-AN,AN,Lakshmanpur,0,,,,,,,0,2021-08-20T16:30:18+00:00
341914,IN-0258,heliport,"ACC Heliport",21.940413,80.047809,,AS,India,IN,"Madhya Pradesh",IN-MP,MP,Lalbarra,0,,,,,,,0,2021-03-09T13:17:18+00:00
46282,IN-0016,closed,"Ledo Airfield",27.302441,95.737031,,AS,India,IN,Assam,IN-AS,AS,Ledo,0,,,,,https://en.wikipedia.org/wiki/Ledo_Airfield,,0,2022-09-15T11:18:46+00:00
42717,IN-0004,heliport,"Leh Heliport",34.129295,77.537205,10682,AS,India,IN,Ladakh,IN-LA,LA,Leh,0,,,,,,,0,2022-09-19T14:20:55+00:00
46552,IN-0029,heliport,"Sethlun Heliport",22.868383,92.7633,,AS,India,IN,Mizoram,IN-MZ,MZ,Lunglei,0,,,,,,,0,2021-03-09T09:42:14+00:00
317981,IN-0098,heliport,"Maithon Heliport",23.785,86.7935,529,AS,India,IN,Jharkhand,IN-JH,JH,Maithon,0,,,,,,"Gogna Colony",0,2016-05-20T12:01:00+00:00
341838,IN-0236,heliport,"Luangpawl Heliport",23.894013,92.497234,,AS,India,IN,Mizoram,IN-MZ,MZ,Mamit,0,,,,,,,0,2021-03-09T09:12:22+00:00
342200,IN-0282,heliport,"Man Heliport",33.85732,78.52398,14127,AS,India,IN,Ladakh,IN-LA,LA,Man,0,,,,,,,0,2022-09-19T14:19:41+00:00
340149,IN-0147,heliport,"INS Parundu Heliport",9.28061,79.13578,,AS,India,IN,"Tamil Nadu",IN-TN,TN,Mandapam,0,,,,,,,0,2021-01-25T20:12:13+00:00
340143,IN-0142,heliport,"AVC Polytechnic College Heliport",11.103012,79.692989,,AS,India,IN,"Tamil Nadu",IN-TN,TN,Mannampandal,0,,,,,,,0,2021-01-25T19:54:35+00:00
341972,IN-0261,heliport,"Chethy Beach Helipad",9.624,76.2966,13,AS,India,IN,Kerala,IN-KL,KL,"Mararikkulam North",0,,,,,,,0,2021-03-09T23:30:34+00:00
341807,IN-0221,heliport,"Daman Heliport",20.433359,72.849382,,AS,India,IN,"Dadra and Nagar Haveli and Daman and Diu",IN-DH,DH,Marwad,0,,,,,,,0,2021-03-08T16:33:53+00:00
46575,IN-0052,heliport,"Mathura Heliport",27.464233333299997,77.68241666670001,,AS,India,IN,"Uttar Pradesh",IN-UP,UP,Mathura,0,,,,,,,0,2010-12-29T19:18:06+00:00
340170,IN-0166,heliport,"Mavalli Helipad",14.10027,74.50855,,AS,India,IN,Karnataka,IN-KA,KA,Mavalli,0,,,,,,,0,2021-01-25T21:16:48+00:00
347137,IN-0286,heliport,"Mayabunder Heliport",12.91375,92.8976,3,AS,India,IN,"Andaman and Nicobar Islands",IN-AN,AN,Mayabunder,0,,,,,,"Mayabunder Helicopter Terminal",0,2021-08-20T16:26:19+00:00
429850,IN-0356,heliport,"Miao Heliport",27.492864,96.213954,,AS,India,IN,"Arunachal Pradesh",IN-AR,AR,Miao,0,,,,,,,0,2022-09-15T16:49:10+00:00
46377,IN-0022,heliport,"Kunjali Helipad",18.895273369,72.8084939718,,AS,India,IN,Maharashtra,IN-MM,MM,Mimbai,0,,,,,,,0,2010-04-25T19:18:17+00:00
42724,IN-0007,heliport,"Minicoy Heliport",8.27363,73.022301,,AS,India,IN,Lakshadweep,IN-LD,LD,Minicoy,0,,,,,,Maliku,0,2021-01-25T21:12:14+00:00
340167,IN-0163,heliport,"Minicoy Fire Station Heliport",8.27937,73.05178,,AS,India,IN,Lakshadweep,IN-LD,LD,Minicoy,0,,,,,,,0,2021-01-25T21:11:38+00:00
340139,IN-0138,heliport,"Vallur Camp Heliport",13.2556,80.27623,,AS,India,IN,"Tamil Nadu",IN-TN,TN,Minjur,0,,,,,,,0,2021-01-25T19:38:13+00:00
341976,IN-0265,heliport,"KSEB Heliport",9.7855,76.8503,515,AS,India,IN,Kerala,IN-KL,KL,Moolamattom,0,,,,,,,0,2021-03-09T23:36:27+00:00
356111,IN-0327,heliport,"Rukling Heliport",31.6015,78.43633,8081,AS,India,IN,"Himachal Pradesh",IN-HP,HP,Morang,0,,,,,,,0,2022-08-10T14:40:42+00:00
356120,IN-0333,heliport,"Judi Heliport",30.57862,78.45075,7232,AS,India,IN,Uttarakhand,IN-UT,UT,"Mukhem Renge",0,,,,,,,0,2022-08-10T15:15:16+00:00
46285,IN-0019,heliport,"Dinjan Air Force Station",27.544598,95.238011,376,AS,India,IN,Assam,IN-AS,AS,"Muluk Gaon",0,,,,,https://en.wikipedia.org/wiki/Dinjan_Airfield,,0,2022-09-15T21:39:07+00:00
46376,IN-0021,heliport,"Shikra Naval Helibase",18.913345681200003,72.8292113543,,AS,India,IN,Maharashtra,IN-MM,MM,Mumbai,0,,,,,,,0,2010-04-25T19:13:14+00:00
46569,IN-0046,heliport,"Butcher Island Helipad",18.9623,72.9030833333,,AS,India,IN,Maharashtra,IN-MM,MM,Mumbai,0,,,,,,,0,2010-12-29T19:17:21+00:00
46570,IN-0047,heliport,"Mahalaxmi Race Course Helipad",18.9820333333,72.8215666667,,AS,India,IN,Maharashtra,IN-MM,MM,Mumbai,0,,,,,,Bombay,0,2010-12-29T19:16:23+00:00
46571,IN-0048,heliport,"Rajbhavan Helipad",18.94265,72.794017,,AS,India,IN,Maharashtra,IN-MM,MM,Mumbai,0,,,,,,,0,2021-03-08T16:38:30+00:00
341812,IN-0226,heliport,"Mumbai University Heliport",19.066998,72.856918,,AS,India,IN,Maharashtra,IN-MM,MM,Mumbai,0,,,,,,,0,2021-03-08T16:41:01+00:00
46564,IN-0041,heliport,"HQ Eastern Air Command Helipad",25.538183333299997,91.82655,,AS,India,IN,Meghalaya,IN-ML,ML,Myliem,0,,,,,,,0,2010-12-29T19:10:56+00:00
340145,IN-0144,heliport,"Nagapattinam Heliport",10.78938,79.83942,,AS,India,IN,"Tamil Nadu",IN-TN,TN,Nagapattinam,0,,,,,,,0,2021-01-25T19:56:17+00:00
341805,IN-0219,heliport,"United Phosphorus Helipad",20.337466,72.899429,,AS,India,IN,Gujarat,IN-GJ,GJ,Nahuli,0,,,,,,,0,2021-03-08T16:31:53+00:00
356118,IN-0332,heliport,"Nako Heliport",31.8861,78.62787,11826,AS,India,IN,"Himachal Pradesh",IN-HP,HP,Nako,0,,,,,,,0,2022-08-10T15:01:58+00:00
429851,IN-0357,heliport,"Nalung Heliport",27.803726,95.999887,,AS,India,IN,"Arunachal Pradesh",IN-AR,AR,Nalung,0,,,,,,,0,2022-09-15T16:50:33+00:00
429849,IN-0355,heliport,"Nampong Heliport",27.300864,96.112883,,AS,India,IN,"Arunachal Pradesh",IN-AR,AR,Nampong,0,,,,,,,0,2022-09-15T16:49:21+00:00
429842,IN-0354,heliport,"Namsai Heliport",27.676474,95.853884,,AS,India,IN,"Arunachal Pradesh",IN-AR,AR,Namsai,0,,,,,,,0,2022-09-15T14:18:33+00:00
347145,IN-0294,heliport,"Chowra Island Heliport",8.46046,93.04432,20,AS,India,IN,"Andaman and Nicobar Islands",IN-AN,AN,Nancowry,0,,,,,,,0,2021-08-20T16:52:34+00:00
347146,IN-0295,heliport,"Tarasa Dwip Island Heliport",8.30196,93.1247,60,AS,India,IN,"Andaman and Nicobar Islands",IN-AN,AN,Nancowry,0,,,,,,,0,2021-08-20T16:53:54+00:00
347147,IN-0296,heliport,"Kamorta Heliport",8.03703,93.54899,20,AS,India,IN,"Andaman and Nicobar Islands",IN-AN,AN,Nancowry,0,,,,,,,0,2021-08-20T16:59:49+00:00
347148,IN-0297,heliport,"Goaltekery Heliport",8.06716,93.54712,154,AS,India,IN,"Andaman and Nicobar Islands",IN-AN,AN,Nancowry,0,,,,,,,0,2021-08-20T16:59:22+00:00
347149,IN-0298,heliport,"Champin Heliport",8.02424,93.54499,3,AS,India,IN,"Andaman and Nicobar Islands",IN-AN,AN,Nancowry,0,,,,,,,0,2021-08-20T17:02:42+00:00
347150,IN-0299,heliport,"Katchal Heliport",7.99756,93.37938,125,AS,India,IN,"Andaman and Nicobar Islands",IN-AN,AN,Nancowry,0,,,,,,,0,2021-08-20T17:03:56+00:00
340007,IN-0109,heliport,"Naraj Heliport",20.48082,85.77965,,AS,India,IN,Odisha,IN-OR,OR,Narajmarthapur,0,,,,,,,0,2021-01-21T17:39:13+00:00
341915,IN-0259,heliport,"BKT Heliport",17.971592,73.043761,,AS,India,IN,Maharashtra,IN-MM,MM,Narayannagar,0,,,,,,,0,2021-03-09T13:17:51+00:00
341810,IN-0224,heliport,"Reliance Corporate Park Heliport",19.130282,73.011801,,AS,India,IN,Maharashtra,IN-MM,MM,"Navi Mumbai",0,,,,,,,0,2021-03-08T16:39:39+00:00
341811,IN-0225,heliport,"Reliance Corporate Park North Heliport",19.132914,73.01128,,AS,India,IN,Maharashtra,IN-MM,MM,"Navi Mumbai",0,,,,,,,0,2021-03-08T16:40:22+00:00
342093,IN-0276,closed,"Navi Mumbai International Airport (under construction)",18.9918,73.063,,AS,India,IN,Maharashtra,IN-MM,MM,"Navi Mumbai",0,,,,,https://en.wikipedia.org/wiki/Navi_Mumbai_International_Airport,,0,2021-03-12T13:41:24+00:00
46560,IN-0037,heliport,"Namchi Helipad",27.156733,88.322067,,AS,India,IN,Sikkim,IN-SK,SK,Nayabazar,0,,,,,,"Assangthang Helipad",0,2021-02-01T17:26:03+00:00
340131,IN-0130,heliport,"Krishnapatnam North Heliport",14.27386,80.09823,,AS,India,IN,"Andhra Pradesh",IN-AP,AP,Nellore,0,,,,,,,0,2021-01-25T19:18:55+00:00
340132,IN-0131,heliport,"Narayana Medical College Heliport",14.43095,80.01121,,AS,India,IN,"Andhra Pradesh",IN-AP,AP,Nellore,0,,,,,,,0,2021-01-25T19:20:04+00:00
350880,IN-0305,heliport,"Nimmoo Heliport",34.19983,77.31903,10253,AS,India,IN,Ladakh,IN-LA,LA,Nimmoo,0,,,,,,,0,2022-09-19T14:21:10+00:00
341973,IN-0262,heliport,"Devaswam Board Pampa College Helipad",9.3235,76.5354,16,AS,India,IN,Kerala,IN-KL,KL,Nirmalapuram,0,,,,,,,0,2021-03-09T23:31:38+00:00
342196,IN-0278,heliport,"Nyoma Heliport",33.193,78.6417,13594,AS,India,IN,Ladakh,IN-LA,LA,Nyoma,0,,,,,,,0,2022-09-19T14:17:40+00:00
340134,IN-0133,heliport,"ABM Junior College Heliport",15.49844,80.05503,,AS,India,IN,"Andhra Pradesh",IN-AP,AP,Ongole,0,,,,,,,0,2021-01-25T19:27:25+00:00
340135,IN-0134,heliport,"Ongole Police Training College Heliport",15.51774,80.02776,,AS,India,IN,"Andhra Pradesh",IN-AP,AP,Ongole,0,,,,,,,0,2021-01-25T19:25:51+00:00
341984,IN-0273,heliport,"Prakrithisakthi Helipad",9.5293,76.9786,2726,AS,India,IN,Kerala,IN-KL,KL,Panchalimedu,0,,,,,,,0,2021-03-09T23:57:51+00:00
429837,IN-0351,heliport,"Pangin Heliport",28.20879,95.00239,,AS,India,IN,"Arunachal Pradesh",IN-AR,AR,Pangin,0,,,,,,,0,2022-09-15T11:12:31+00:00
429852,IN-0358,heliport,"Parsuram Kund Heliport",27.88058,96.35382,,AS,India,IN,"Arunachal Pradesh",IN-AR,AR,"Parsuram Kund",0,,,,,,,0,2022-09-15T16:54:52+00:00
339986,IN-0103,heliport,"Parva Helipad",22.08627,92.64987,,AS,India,IN,Mizoram,IN-MZ,MZ,"Parva II",0,,,,,,,0,2021-01-21T17:12:14+00:00
341769,IN-0207,heliport,"Paschim Jalefa Heliport",23.026273,91.706276,,AS,India,IN,Tripura,IN-TR,TR,"Paschim Jalefa",0,,,,,,,0,2021-03-08T12:45:53+00:00
341974,IN-0263,heliport,"Manjinikkara Helipad",9.2481,76.7469,55,AS,India,IN,Kerala,IN-KL,KL,Pathanamthitta,0,,,,,,,0,2021-03-09T23:32:34+00:00
341983,IN-0272,heliport,"Chipsan-Orange Hills Heliport",9.6348,77.1308,3754,AS,India,IN,Kerala,IN-KL,KL,Pathumury,0,,,,,,,0,2021-03-09T23:56:35+00:00
46563,IN-0040,heliport,"Pedong Helipad",27.1559333333,88.61065,,AS,India,IN,Sikkim,IN-SK,SK,Pedong,0,,,,,,,0,2010-12-29T18:58:01+00:00
46559,IN-0036,heliport,"Pelling Helipad",27.3005,88.23085,,AS,India,IN,Sikkim,IN-SK,SK,"Pelling City",0,,,,,,,0,2010-12-29T19:01:30+00:00
341978,IN-0267,heliport,"Sabarimala Nilakkal Heliport",9.3863,77.0102,1270,AS,India,IN,Kerala,IN-KL,KL,Perunad,0,,,,,,,0,2021-03-09T23:55:08+00:00
340004,IN-0104,heliport,"Kalyani BSF Helipad",23.02589,88.87582,,AS,India,IN,"West Bengal",IN-WB,WB,Petrapole,0,,,,,,,0,2021-01-21T17:35:35+00:00
46573,IN-0050,heliport,"Phalodi Airfield",27.1128333333,72.389,,AS,India,IN,Rajasthan,IN-RJ,RJ,Phalodi,0,,,,,,,0,2013-02-19T03:17:06+00:00
356112,IN-0328,heliport,"Pooh Heliport",31.75225,78.57191,8781,AS,India,IN,"Himachal Pradesh",IN-HP,HP,Pooh,0,,,,,,,0,2022-08-10T14:41:31+00:00
347141,IN-0290,heliport,"Ross Island Heliport",11.67722,92.76022,1,AS,India,IN,"Andaman and Nicobar Islands",IN-AN,AN,"Port Blair",0,,,,,,,0,2021-08-20T16:31:18+00:00
347142,IN-0291,heliport,"Chidiya Tapu Heliport",11.50879,92.70187,13,AS,India,IN,"Andaman and Nicobar Islands",IN-AN,AN,"Port Blair",0,,,,,,,0,2021-08-20T16:34:40+00:00
341901,IN-0254,heliport,"Prayagraj Army Helipad",25.486483,81.850521,,AS,India,IN,"Uttar Pradesh",IN-UP,UP,Prayagraj,0,,,,,,,0,2021-03-09T11:54:02+00:00
340125,IN-0124,heliport,"Pondicherry Heliport",11.9631,79.81498,,AS,India,IN,Pondicherry,IN-PY,PY,"Puducherry (Pondicherry)",0,,,,,,,0,2021-01-25T19:09:26+00:00
340126,IN-0125,heliport,"Pondicherry Harbour Heliport",11.91806,79.82697,,AS,India,IN,Pondicherry,IN-PY,PY,"Puducherry (Pondicherry)",0,,,,,,,0,2021-01-25T19:10:22+00:00
340008,IN-0110,heliport,"Puri Heliport",19.81035,85.84752,,AS,India,IN,Odisha,IN-OR,OR,Puri,0,,,,,,,0,2021-01-21T17:40:56+00:00
46606,IN-0054,closed,"Charra Airfield",23.3657772896,86.43673896790001,,AS,India,IN,"West Bengal",IN-WB,WB,Purulia,0,,,,,https://en.wikipedia.org/wiki/Charra_Airfield,,0,2010-12-28T13:56:20+00:00
341887,IN-0246,heliport,"Pushkar Heliport",26.485927,74.543235,,AS,India,IN,Rajasthan,IN-RJ,RJ,Pushkar,0,,,,,,,0,2021-03-09T11:07:59+00:00
340177,IN-0173,heliport,"Quitol Heliport",15.13299,73.96594,,AS,India,IN,Goa,IN-GA,GA,Quitol,0,,,,,,,0,2021-01-25T21:25:12+00:00
341768,IN-0206,heliport,"Udaipur Helipad",23.56406,91.470621,,AS,India,IN,Tripura,IN-TR,TR,Radhakishorepur,0,,,,,,,0,2021-03-08T12:45:16+00:00
340150,IN-0148,heliport,"Ramanathapuram Heliport",9.36241,78.85934,,AS,India,IN,"Tamil Nadu",IN-TN,TN,Ramanathapuram,0,,,,,,,0,2021-01-25T20:12:59+00:00
347138,IN-0287,heliport,"Rangat Heliport",12.50765,92.96071,20,AS,India,IN,"Andaman and Nicobar Islands",IN-AN,AN,Rangat,0,,,,,,,0,2021-08-20T16:28:09+00:00
46609,IN-0057,closed,"Rasgovindpur Airstrip",21.8050895155,87.0469093323,,AS,India,IN,Odisha,IN-OR,OR,Rasgovindpur,0,,,,,,,0,2010-12-28T14:03:32+00:00
340014,IN-0115,heliport,"GMR Institute of Technology Helipad",18.46648,83.66081,,AS,India,IN,"Andhra Pradesh",IN-AP,AP,Razam,0,,,,,,,0,2021-01-21T17:48:08+00:00
341776,IN-0209,heliport,"Rohini Heliport",28.752659,77.058718,719,AS,India,IN,"Delhi (National Capital Territory)",IN-DL,DL,Rohini,0,,,,,,,0,2022-09-20T16:42:21+00:00
429853,IN-0359,heliport,"Roing Heliport",28.14626,95.83937,,AS,India,IN,"Arunachal Pradesh",IN-AR,AR,Roing,0,,,,,,,0,2022-09-15T17:03:05+00:00
429855,IN-0361,heliport,"Sivasagar Heliport",26.95124,94.59869,,AS,India,IN,Assam,IN-AS,AS,"Rudra Sagar",0,,,,,,,0,2022-09-15T17:09:28+00:00
46555,IN-0032,heliport,"Saiha Helipad",22.4885833333,92.98695,,AS,India,IN,Mizoram,IN-MZ,MZ,Saiha,1,,,,,,,0,2012-08-18T18:08:22+00:00
341842,IN-0240,heliport,"Saitual Heliport",23.693488,92.978364,,AS,India,IN,Mizoram,IN-MZ,MZ,Saitual,0,,,,,,,0,2021-03-09T09:15:40+00:00
46558,IN-0035,heliport,"Sevoke Road Indian Army Heliport",26.7744,88.4523166667,472,AS,India,IN,"West Bengal",IN-WB,WB,Salugara,0,,,,,,,0,2010-12-29T19:02:17+00:00
341758,IN-0199,heliport,"Sagar Helipad",14.157544,75.00186,,AS,India,IN,Karnataka,IN-KA,KA,Sampalli,0,,,,,,,0,2021-03-08T10:58:12+00:00
341799,IN-0213,heliport,"Sarkhej-Okaf Heliport",23.0023,72.46914,,AS,India,IN,Gujarat,IN-GJ,GJ,Sarkhej-Okaf,0,,,,,,,0,2021-03-08T16:23:46+00:00
46628,IN-0063,closed,"Cholavaram Airstrip",13.210242,80.152345,,AS,India,IN,"Tamil Nadu",IN-TN,TN,Sembilivaram,0,,,,,,,0,2021-01-25T19:30:59+00:00
46553,IN-0030,heliport,"Serchhip Helipad",23.32875,92.85606666670002,,AS,India,IN,Mizoram,IN-MZ,MZ,Serchhip,0,,,,,,,0,2010-12-29T17:15:59+00:00
341912,IN-0256,heliport,"Shegaon Heliport",20.779141,76.692378,,AS,India,IN,Maharashtra,IN-MM,MM,Shegaon,0,,,,,,,0,2021-03-09T12:21:51+00:00
46565,IN-0042,heliport,"Shillong Indian Army Helipad",25.54425,91.8817166667,,AS,India,IN,Meghalaya,IN-ML,ML,Shillong,0,,,,,,,0,2010-12-29T18:56:49+00:00
306912,IN-0081,heliport,"Annadale Helipad",31.111405,77.157015,6120,AS,India,IN,"Himachal Pradesh",IN-HP,HP,Shimla,0,,,,,,,0,2022-08-10T14:32:01+00:00
356104,IN-0321,heliport,"Jhakri SJVN Heliport",31.4899,77.70754,4420,AS,India,IN,"Himachal Pradesh",IN-HP,HP,Shimla,0,,,,,,,0,2022-08-10T14:37:47+00:00
356105,IN-0322,heliport,"Rampur Bushahr Heliport",31.41727,77.62826,4111,AS,India,IN,"Himachal Pradesh",IN-HP,HP,Shimla,0,,,,,,,0,2022-08-10T14:37:42+00:00
356106,IN-0323,heliport,"Tharu Heliport",31.3337,77.55919,6943,AS,India,IN,"Himachal Pradesh",IN-HP,HP,Shimla,0,,,,,,,0,2022-08-10T14:37:32+00:00
356107,IN-0324,heliport,"Bithal Heliport",31.3534,77.49121,2874,AS,India,IN,"Himachal Pradesh",IN-HP,HP,Shimla,0,,,,,,,0,2022-08-10T14:37:18+00:00
356109,IN-0325,heliport,"Kumharsain Heliport",31.33025,77.44237,4475,AS,India,IN,"Himachal Pradesh",IN-HP,HP,Shimla,0,,,,,,,0,2022-08-10T14:38:33+00:00
354545,IN-0301,closed,"Shivamogga Greenfield Airport",13.856664,75.613747,,AS,India,IN,Karnataka,IN-KA,KA,Shivamogga,0,,,,,,,0,2022-05-23T16:14:15+00:00
340559,IN-0180,heliport,"Shoktsen Heliport",27.724741,91.703814,,AS,India,IN,"Arunachal Pradesh",IN-AR,AR,Shoktsen,0,,,,,,,0,2021-02-03T11:00:41+00:00
341841,IN-0239,heliport,"Sialsuk Heliport",23.394918,92.753586,,AS,India,IN,Mizoram,IN-MZ,MZ,Sialsuk,0,,,,,,,0,2021-03-09T09:15:04+00:00
341814,IN-0228,heliport,"Haveli Grounds Heliport",20.268076,72.984833,,AS,India,IN,"Dadra and Nagar Haveli and Daman and Diu",IN-DH,DH,Silvassa,0,,,,,,,0,2021-03-08T16:45:21+00:00
340011,IN-0112,heliport,"Tata Steel Helipad",19.33095,84.91073,,AS,India,IN,Odisha,IN-OR,OR,Sindhigan,0,,,,,,,0,2021-01-21T17:45:15+00:00
341666,IN-0181,heliport,"Sito Gunno Helipad",30.02882,74.36395,,AS,India,IN,Punjab,IN-PB,PB,"Sito Gunno",0,,,,,,,0,2021-03-05T11:30:15+00:00
356115,IN-0330,heliport,"Kaurik Heliport",32.09448,78.67575,12231,AS,India,IN,"Himachal Pradesh",IN-HP,HP,Spiti,0,,,,,,,0,2022-08-10T14:47:24+00:00
340136,IN-0135,heliport,"Sri City Heliport",13.57462,80.03822,,AS,India,IN,"Andhra Pradesh",IN-AP,AP,"Sri City",0,,,,,,,0,2021-01-25T19:30:09+00:00
340138,IN-0137,heliport,"Sriharikota Heliport",13.67567,80.19056,,AS,India,IN,"Andhra Pradesh",IN-AP,AP,Sriharikota,0,,,,,,,0,2021-01-25T19:36:12+00:00
340013,IN-0114,heliport,"Srikakulam Heliport",18.27207,83.90325,,AS,India,IN,"Andhra Pradesh",IN-AP,AP,Srikakulam,0,,,,,,,0,2021-01-21T17:47:27+00:00
341845,IN-0243,heliport,"Suangpuilawn Heliport",23.94864,93.032695,,AS,India,IN,Mizoram,IN-MZ,MZ,Suangpuilawn,0,,,,,,,0,2021-03-09T09:17:33+00:00
340166,IN-0162,heliport,"Suheli Par Heliport",10.04794,72.28857,,AS,India,IN,Lakshadweep,IN-LD,LD,"Suheli Par",0,,,,,,,0,2021-01-25T21:08:51+00:00
340016,IN-0117,heliport,"HAL Heliport",18.7365,82.83861,,AS,India,IN,Odisha,IN-OR,OR,Sunabeda,0,,,,,,,0,2021-01-21T17:51:18+00:00
341752,IN-0193,heliport,"Sundipenta Helipiort",16.06663,78.9142,,AS,India,IN,"Andhra Pradesh",IN-AP,AP,Sundipenta,0,,,,,,,0,2021-03-08T10:45:08+00:00
342199,IN-0281,heliport,"Surtok Heliport",33.966779,78.418908,13944,AS,India,IN,Ladakh,IN-LA,LA,Surtok,0,,,,,,,0,2022-09-19T14:19:59+00:00
340148,IN-0146,closed,"Tadepalligudem Airstrip",16.83321,81.53099,,AS,India,IN,"Andhra Pradesh",IN-AP,AP,Tadepalligudem,0,,,,,,,0,2021-01-25T20:08:43+00:00
342198,IN-0280,heliport,"Tangtse Heliport",34.06786,78.13719,12851,AS,India,IN,Ladakh,IN-LA,LA,Tangtse,0,,,,,,,0,2022-09-19T14:20:13+00:00
341755,IN-0196,heliport,"NTPC Kudgi Helipad",16.491748,75.833551,,AS,India,IN,Karnataka,IN-KA,KA,Telgi,0,,,,,,,0,2021-03-08T10:55:19+00:00
340128,IN-0127,heliport,"Tenali Market Heliport",16.2431,80.63092,,AS,India,IN,"Andhra Pradesh",IN-AP,AP,Tenali,0,,,,,,,0,2021-01-25T19:14:45+00:00
341777,IN-0210,heliport,"Kuttanellur Heliport",10.501753,76.254586,,AS,India,IN,Kerala,IN-KL,KL,Thrissur,0,,,,,,,0,2021-03-08T13:44:10+00:00
341889,IN-0248,heliport,"Tiloniya Heliport",26.646926,74.938877,,AS,India,IN,Rajasthan,IN-RJ,RJ,Tiloniya,0,,,,,,,0,2021-03-09T11:09:38+00:00
341844,IN-0242,heliport,"Tuipuibari Heliport",23.71351,92.327704,,AS,India,IN,Mizoram,IN-MZ,MZ,Tuipuibari,0,,,,,,,0,2021-03-09T09:17:02+00:00
46561,IN-0038,heliport,"Upper Tadong Indian Army Helipad",27.306716666699998,88.59965,,AS,India,IN,Sikkim,IN-SK,SK,"Upper Tadong",0,,,,,,,0,2010-12-29T18:59:38+00:00
356027,IN-0320,heliport,"Upshi Heliport",33.82395,77.82194,11187,AS,India,IN,Ladakh,IN-LA,LA,Upshi,0,,,,,,,0,2022-09-19T14:20:28+00:00
341808,IN-0222,heliport,"MAA Foundation Helipad",20.403102,72.904262,,AS,India,IN,Gujarat,IN-GJ,GJ,Vapi,0,,,,,,,0,2021-03-08T16:34:27+00:00
340152,IN-0150,heliport,"Varkala Helipad",8.73564,76.70461,,AS,India,IN,Kerala,IN-KL,KL,Varkala,0,,,,,,,0,2021-01-25T20:20:43+00:00
46287,IN-0020,closed,"Ulundurpet Airstrip",11.688549,79.321375,,AS,India,IN,"Tamil Nadu",IN-TN,TN,Villupuram,0,,,,,,,0,2021-01-25T19:57:12+00:00
340015,IN-0116,heliport,"Suvarnakuteer Phase II Helipad",17.89855,83.26756,,AS,India,IN,"Andhra Pradesh",IN-AP,AP,Visakhapatnam,0,,,,,,,0,2021-01-21T17:49:52+00:00
340017,IN-0118,heliport,"Rushikonda Beach Heliport",17.77966,83.38549,,AS,India,IN,"Andhra Pradesh",IN-AP,AP,Visakhapatnam,0,,,,,,,0,2021-01-21T17:52:11+00:00
340018,IN-0119,heliport,"Oxygen Towers Helipad",17.73999,83.31414,,AS,India,IN,"Andhra Pradesh",IN-AP,AP,Visakhapatnam,0,,,,,,,0,2021-01-21T17:52:56+00:00
341820,IN-0233,heliport,"MIRC Heliport",19.05024,74.767188,,AS,India,IN,Maharashtra,IN-MM,MM,Wakodi,0,,,,,,,0,2021-03-08T16:56:16+00:00
340124,IN-0123,heliport,"Yanam Heliport",16.7261,82.20674,,AS,India,IN,Pondicherry,IN-PY,PY,Yanam,0,,,,,,,0,2021-01-25T19:07:51+00:00
429834,IN-0348,heliport,"Yingkiong Heliport",28.6393,95.0196,,AS,India,IN,"Arunachal Pradesh",IN-AR,AR,Yingkiong,0,,,,,,"Siang Heliport",0,2022-09-15T11:07:17+00:00
